ns1:BRAND;ns1:LAUNCHDATE;ns1:STOCKREFOFBRAND;ns1:REFERENCEORDERSTATUS;ns1:PACKNAME;ns1:DESCRIPTION;ns1:COLOUR;ns1:STOCKREFOFBRAND-COLOUR;ns1:COLOURDESCRIPTION;ns1:MANGO SIZE;ns1:NRF CODE;ns1:RGB CODE;ns1:SIZE;ns1:ORDERQUANTITY;ns1:BARCODE;ns1:NA-PRODUCTENDDATE;ns1:FLATDELIVERED;ns1:HANGINGDELIVERED;ns1:TYPE;ns1:STYLE;ns1:FABRICCONTENTS;ns1:WASHINGINSTRUCTIONS;ns1:KEYSELLINGFEATURES;ns1:COUNTRYOFORIGIN;ns1:LONGDESCRIPTION;ns1:GENDER;ns1:SEASONDESC;ns1:PRODUCTNAME;ns1:PURCHASEPRICE;ns1:ORIGINALPRICE;ns1:INITIALRETAILPRICE;ns1:MARKDOWNPRICE;ns1:SAVINGAMOUNT;ns1:SAVINGPERCENTAGE;ns1:MARKDOWNLIVEDATE;ns1:MARKDOWNSITUATION;ns1:PROMOTIONPRICE;ns1:SAVINGAMOUNTPRO;ns1:SAVINGPERCENTAGEPRO;ns1:PROMOTIONLIVEDATEINI;ns1:PROMOTIONLIVEDATEEND;ns1:PHOTO;ns1:WIDTH;ns1:LENGHT;ns1:HEIGHT;ns1:INSIDELEGMEASUREMENT;ns1:OUTSIDELEGMEASUREMENT;ns1:BACKLENGHT;ns1:HEEL;ns1:PLATTFORM;ns1:RECORDSTATUS;ns1:FAMILY-CODE;ns1:MODELO-COLOR-CODE;ns1:TARIFF-CODE;ns1:COLUMNUPDATED
MANGO          ;2022/11;47000029;47000029;40;Faux shearling-lined jacket;32;47000029-32;dark brown;22;209;54031018;L              ;26;8,44579E+12;NA;0;1;JACKET;SMART CASUAL                  ;COMPOSITION: 100% POLYESTER. INNER FABRIC: 100% POLYESTER. COATING: 100% POLYURETHANE. POCKETS LINING: 65% POLYESTER, 35% COTTON.;HAND  WASH UP TO 30°C / 85ºF|DO NOT BLEACH|DO NOT TUMBLE DRY|DO NOT IRON|DO NOT DRY CLEAN;CORE;Cambodia;Short design, faux leather, double-sided design, lapel with notch, two side pockets, zip fastening, inner lining, the model is 187 cm tall and is wearing a size M.,, . NO TRANSLATION:  71,5';MANGO MAN                     ;SS23;JACKET .-- ISLOTE;67,68;750;750;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000029_32.jpg|47000029_32_B3.jpg|47000029_32_D1.jpg|47000029_32_D5.jpg|47000029_32_D6.jpg|47000029_32_D8.jpg|47000029_32_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ;     ;     ;     ;     ;     ;71,5;     ;     ;U;4154;47000029-32;62102000;                                                                                                                                                      
MANGO          ;2022/11;47000029;47000029;40;Faux shearling-lined jacket;32;47000029-32;dark brown;23;209;54031018;XL             ;12;8,44579E+12;NA;0;1;JACKET;SMART CASUAL                  ;COMPOSITION: 100% POLYESTER. INNER FABRIC: 100% POLYESTER. COATING: 100% POLYURETHANE. POCKETS LINING: 65% POLYESTER, 35% COTTON.;HAND  WASH UP TO 30°C / 85ºF|DO NOT BLEACH|DO NOT TUMBLE DRY|DO NOT IRON|DO NOT DRY CLEAN;CORE;Cambodia;Short design, faux leather, double-sided design, lapel with notch, two side pockets, zip fastening, inner lining, the model is 187 cm tall and is wearing a size M.,, . NO TRANSLATION:  71,5';MANGO MAN                     ;SS23;JACKET .-- ISLOTE;67,68;750;750;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000029_32.jpg|47000029_32_B3.jpg|47000029_32_D1.jpg|47000029_32_D5.jpg|47000029_32_D6.jpg|47000029_32_D8.jpg|47000029_32_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ;     ;     ;     ;     ;     ;71,5;     ;     ;U;4154;47000029-32;62102000;                                                                                                                                                      
MANGO          ;2022/11;47000029;47000029;40;Faux shearling-lined jacket;32;47000029-32;dark brown;24;209;54031018;XXL            ;4;8,44579E+12;NA;0;1;JACKET;SMART CASUAL                  ;COMPOSITION: 100% POLYESTER. INNER FABRIC: 100% POLYESTER. COATING: 100% POLYURETHANE. POCKETS LINING: 65% POLYESTER, 35% COTTON.;HAND  WASH UP TO 30°C / 85ºF|DO NOT BLEACH|DO NOT TUMBLE DRY|DO NOT IRON|DO NOT DRY CLEAN;CORE;Cambodia;Short design, faux leather, double-sided design, lapel with notch, two side pockets, zip fastening, inner lining, the model is 187 cm tall and is wearing a size M.,, . NO TRANSLATION:  71,5';MANGO MAN                     ;SS23;JACKET .-- ISLOTE;67,68;750;750;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000029_32.jpg|47000029_32_B3.jpg|47000029_32_D1.jpg|47000029_32_D5.jpg|47000029_32_D6.jpg|47000029_32_D8.jpg|47000029_32_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ;     ;     ;     ;     ;     ;71,5;     ;     ;U;4154;47000029-32;62102000;                                                                                                                                                      
MANGO          ;2022/11;47000030;47000030;40;Hooded Water-Repellent Anorak;43;47000030-43;green;20;300;79132084;S              ;79;8,44579E+12;NA;0;1;JACKET;CASUAL                        ;COMPOSITION: 57% POLYAMIDE, 43% RECYCLED POLYAMIDE. LINING: 100% POLYAMIDE.SLEEVE LINING: 100% POLYAMIDE. FILLING: 100% RECYCLED POLYESTER. POCKETS LINING: 100% POLYESTER.;MACHINE WASH UP TO 30°C / 85ºF|DO NOT BLEACH|DO NOT TUMBLE DRY|IRON UP TO 110°C / 230ºF|DRY CLEANING PERCHLOROETHYLENE;CORE;Vietnam;Short design, quilted design, recycled polyester padding, turtleneck, long sleeve, zip pockets on both sides, zip fastening, inner lining, inner pocket, the model is 185 cm tall and is wearing a size M.,, . NO TRANSLATION:  73,5';MANGO MAN                     ;SS23;JACKET .-- DOLI;49,63;550;550;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000030_43.jpg|47000030_43_B3.jpg|47000030_43_D1.jpg|47000030_43_D4.jpg|47000030_43_D6.jpg|47000030_43_D8.jpg|47000030_43_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ;     ;     ;     ;     ;     ;73,5;     ;     ;U;4154;47000030-43;62014010;                                                                                                                                                      
MANGO          ;2022/11;47000030;47000030;40;Hooded Water-Repellent Anorak;99;47000030-99;black;20;1;26023027;S              ;46;8,44579E+12;NA;0;1;JACKET;CASUAL                        ;COMPOSITION: 57% POLYAMIDE, 43% RECYCLED POLYAMIDE. LINING: 100% POLYAMIDE.SLEEVE LINING: 100% POLYAMIDE. FILLING: 100% RECYCLED POLYESTER. POCKETS LINING: 100% POLYESTER.;MACHINE WASH UP TO 30°C / 85ºF|DO NOT BLEACH|DO NOT TUMBLE DRY|IRON UP TO 110°C / 230ºF|DRY CLEANING PERCHLOROETHYLENE;CORE;Vietnam;Short design, quilted design, recycled polyester padding, turtleneck, long sleeve, zip pockets on both sides, zip fastening, inner lining, inner pocket, the model is 185 cm tall and is wearing a size M.,, . NO TRANSLATION:  73,5';MANGO MAN                     ;SS23;JACKET .-- DOLI;49,63;550;550;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000030_99.jpg|47000030_99_B3.jpg|47000030_99_D1.jpg|47000030_99_D4.jpg|47000030_99_D6.jpg|47000030_99_D8.jpg|47000030_99_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ;     ;     ;     ;     ;     ;73,5;     ;     ;U;4154;47000030-99;62014010;                                                                                                                                                      
MANGO          ;2022/11;47000030;47000030;40;Hooded Water-Repellent Anorak;43;47000030-43;green;21;300;79132084;M              ;81;8,44579E+12;NA;0;1;JACKET;CASUAL                        ;COMPOSITION: 57% POLYAMIDE, 43% RECYCLED POLYAMIDE. LINING: 100% POLYAMIDE.SLEEVE LINING: 100% POLYAMIDE. FILLING: 100% RECYCLED POLYESTER. POCKETS LINING: 100% POLYESTER.;MACHINE WASH UP TO 30°C / 85ºF|DO NOT BLEACH|DO NOT TUMBLE DRY|IRON UP TO 110°C / 230ºF|DRY CLEANING PERCHLOROETHYLENE;CORE;Vietnam;Short design, quilted design, recycled polyester padding, turtleneck, long sleeve, zip pockets on both sides, zip fastening, inner lining, inner pocket, the model is 185 cm tall and is wearing a size M.,, . NO TRANSLATION:  73,5';MANGO MAN                     ;SS23;JACKET .-- DOLI;49,63;550;550;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000030_43.jpg|47000030_43_B3.jpg|47000030_43_D1.jpg|47000030_43_D4.jpg|47000030_43_D6.jpg|47000030_43_D8.jpg|47000030_43_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ;     ;     ;     ;     ;     ;73,5;     ;     ;U;4154;47000030-43;62014010;                                                                                                                                                      
MANGO          ;2022/11;47000030;47000030;40;Hooded Water-Repellent Anorak;99;47000030-99;black;21;1;26023027;M              ;79;8,44579E+12;NA;0;1;JACKET;CASUAL                        ;COMPOSITION: 57% POLYAMIDE, 43% RECYCLED POLYAMIDE. LINING: 100% POLYAMIDE.SLEEVE LINING: 100% POLYAMIDE. FILLING: 100% RECYCLED POLYESTER. POCKETS LINING: 100% POLYESTER.;MACHINE WASH UP TO 30°C / 85ºF|DO NOT BLEACH|DO NOT TUMBLE DRY|IRON UP TO 110°C / 230ºF|DRY CLEANING PERCHLOROETHYLENE;CORE;Vietnam;Short design, quilted design, recycled polyester padding, turtleneck, long sleeve, zip pockets on both sides, zip fastening, inner lining, inner pocket, the model is 185 cm tall and is wearing a size M.,, . NO TRANSLATION:  73,5';MANGO MAN                     ;SS23;JACKET .-- DOLI;49,63;550;550;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000030_99.jpg|47000030_99_B3.jpg|47000030_99_D1.jpg|47000030_99_D4.jpg|47000030_99_D6.jpg|47000030_99_D8.jpg|47000030_99_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ;     ;     ;     ;     ;     ;73,5;     ;     ;U;4154;47000030-99;62014010;                                                                                                                                                      
MANGO          ;2022/11;47000030;47000030;40;Hooded Water-Repellent Anorak;43;47000030-43;green;22;300;79132084;L              ;112;8,44579E+12;NA;0;1;JACKET;CASUAL                        ;COMPOSITION: 57% POLYAMIDE, 43% RECYCLED POLYAMIDE. LINING: 100% POLYAMIDE.SLEEVE LINING: 100% POLYAMIDE. FILLING: 100% RECYCLED POLYESTER. POCKETS LINING: 100% POLYESTER.;MACHINE WASH UP TO 30°C / 85ºF|DO NOT BLEACH|DO NOT TUMBLE DRY|IRON UP TO 110°C / 230ºF|DRY CLEANING PERCHLOROETHYLENE;CORE;Vietnam;Short design, quilted design, recycled polyester padding, turtleneck, long sleeve, zip pockets on both sides, zip fastening, inner lining, inner pocket, the model is 185 cm tall and is wearing a size M.,, . NO TRANSLATION:  73,5';MANGO MAN                     ;SS23;JACKET .-- DOLI;49,63;550;550;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000030_43.jpg|47000030_43_B3.jpg|47000030_43_D1.jpg|47000030_43_D4.jpg|47000030_43_D6.jpg|47000030_43_D8.jpg|47000030_43_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ;     ;     ;     ;     ;     ;73,5;     ;     ;U;4154;47000030-43;62014010;                                                                                                                                                      
MANGO          ;2022/11;47000030;47000030;40;Hooded Water-Repellent Anorak;99;47000030-99;black;22;1;26023027;L              ;53;8,44579E+12;NA;0;1;JACKET;CASUAL                        ;COMPOSITION: 57% POLYAMIDE, 43% RECYCLED POLYAMIDE. LINING: 100% POLYAMIDE.SLEEVE LINING: 100% POLYAMIDE. FILLING: 100% RECYCLED POLYESTER. POCKETS LINING: 100% POLYESTER.;MACHINE WASH UP TO 30°C / 85ºF|DO NOT BLEACH|DO NOT TUMBLE DRY|IRON UP TO 110°C / 230ºF|DRY CLEANING PERCHLOROETHYLENE;CORE;Vietnam;Short design, quilted design, recycled polyester padding, turtleneck, long sleeve, zip pockets on both sides, zip fastening, inner lining, inner pocket, the model is 185 cm tall and is wearing a size M.,, . NO TRANSLATION:  73,5';MANGO MAN                     ;SS23;JACKET .-- DOLI;49,63;550;550;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000030_99.jpg|47000030_99_B3.jpg|47000030_99_D1.jpg|47000030_99_D4.jpg|47000030_99_D6.jpg|47000030_99_D8.jpg|47000030_99_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ;     ;     ;     ;     ;     ;73,5;     ;     ;U;4154;47000030-99;62014010;                                                                                                                                                      
MANGO          ;2022/11;47000030;47000030;40;Hooded Water-Repellent Anorak;43;47000030-43;green;23;300;79132084;XL             ;51;8,44579E+12;NA;0;1;JACKET;CASUAL                        ;COMPOSITION: 57% POLYAMIDE, 43% RECYCLED POLYAMIDE. LINING: 100% POLYAMIDE.SLEEVE LINING: 100% POLYAMIDE. FILLING: 100% RECYCLED POLYESTER. POCKETS LINING: 100% POLYESTER.;MACHINE WASH UP TO 30°C / 85ºF|DO NOT BLEACH|DO NOT TUMBLE DRY|IRON UP TO 110°C / 230ºF|DRY CLEANING PERCHLOROETHYLENE;CORE;Vietnam;Short design, quilted design, recycled polyester padding, turtleneck, long sleeve, zip pockets on both sides, zip fastening, inner lining, inner pocket, the model is 185 cm tall and is wearing a size M.,, . NO TRANSLATION:  73,5';MANGO MAN                     ;SS23;JACKET .-- DOLI;49,63;550;550;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000030_43.jpg|47000030_43_B3.jpg|47000030_43_D1.jpg|47000030_43_D4.jpg|47000030_43_D6.jpg|47000030_43_D8.jpg|47000030_43_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ;     ;     ;     ;     ;     ;73,5;     ;     ;U;4154;47000030-43;62014010;                                                                                                                                                      
MANGO          ;2022/11;47000030;47000030;40;Hooded Water-Repellent Anorak;99;47000030-99;black;23;1;26023027;XL             ;39;8,44579E+12;NA;0;1;JACKET;CASUAL                        ;COMPOSITION: 57% POLYAMIDE, 43% RECYCLED POLYAMIDE. LINING: 100% POLYAMIDE.SLEEVE LINING: 100% POLYAMIDE. FILLING: 100% RECYCLED POLYESTER. POCKETS LINING: 100% POLYESTER.;MACHINE WASH UP TO 30°C / 85ºF|DO NOT BLEACH|DO NOT TUMBLE DRY|IRON UP TO 110°C / 230ºF|DRY CLEANING PERCHLOROETHYLENE;CORE;Vietnam;Short design, quilted design, recycled polyester padding, turtleneck, long sleeve, zip pockets on both sides, zip fastening, inner lining, inner pocket, the model is 185 cm tall and is wearing a size M.,, . NO TRANSLATION:  73,5';MANGO MAN                     ;SS23;JACKET .-- DOLI;49,63;550;550;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000030_99.jpg|47000030_99_B3.jpg|47000030_99_D1.jpg|47000030_99_D4.jpg|47000030_99_D6.jpg|47000030_99_D8.jpg|47000030_99_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ;     ;     ;     ;     ;     ;73,5;     ;     ;U;4154;47000030-99;62014010;                                                                                                                                                      
MANGO          ;2022/11;47000030;47000030;40;Hooded Water-Repellent Anorak;43;47000030-43;green;24;300;79132084;XXL            ;22;8,44579E+12;NA;0;1;JACKET;CASUAL                        ;COMPOSITION: 57% POLYAMIDE, 43% RECYCLED POLYAMIDE. LINING: 100% POLYAMIDE.SLEEVE LINING: 100% POLYAMIDE. FILLING: 100% RECYCLED POLYESTER. POCKETS LINING: 100% POLYESTER.;MACHINE WASH UP TO 30°C / 85ºF|DO NOT BLEACH|DO NOT TUMBLE DRY|IRON UP TO 110°C / 230ºF|DRY CLEANING PERCHLOROETHYLENE;CORE;Vietnam;Short design, quilted design, recycled polyester padding, turtleneck, long sleeve, zip pockets on both sides, zip fastening, inner lining, inner pocket, the model is 185 cm tall and is wearing a size M.,, . NO TRANSLATION:  73,5';MANGO MAN                     ;SS23;JACKET .-- DOLI;49,63;550;550;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000030_43.jpg|47000030_43_B3.jpg|47000030_43_D1.jpg|47000030_43_D4.jpg|47000030_43_D6.jpg|47000030_43_D8.jpg|47000030_43_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ;     ;     ;     ;     ;     ;73,5;     ;     ;U;4154;47000030-43;62014010;                                                                                                                                                      
MANGO          ;2022/11;47000030;47000030;40;Hooded Water-Repellent Anorak;99;47000030-99;black;24;1;26023027;XXL            ;19;8,44579E+12;NA;0;1;JACKET;CASUAL                        ;COMPOSITION: 57% POLYAMIDE, 43% RECYCLED POLYAMIDE. LINING: 100% POLYAMIDE.SLEEVE LINING: 100% POLYAMIDE. FILLING: 100% RECYCLED POLYESTER. POCKETS LINING: 100% POLYESTER.;MACHINE WASH UP TO 30°C / 85ºF|DO NOT BLEACH|DO NOT TUMBLE DRY|IRON UP TO 110°C / 230ºF|DRY CLEANING PERCHLOROETHYLENE;CORE;Vietnam;Short design, quilted design, recycled polyester padding, turtleneck, long sleeve, zip pockets on both sides, zip fastening, inner lining, inner pocket, the model is 185 cm tall and is wearing a size M.,, . NO TRANSLATION:  73,5';MANGO MAN                     ;SS23;JACKET .-- DOLI;49,63;550;550;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000030_99.jpg|47000030_99_B3.jpg|47000030_99_D1.jpg|47000030_99_D4.jpg|47000030_99_D6.jpg|47000030_99_D8.jpg|47000030_99_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ;     ;     ;     ;     ;     ;73,5;     ;     ;U;4154;47000030-99;62014010;                                                                                                                                                      
MANGO          ;2022/11;47000031;47000031;40;Faux leather jacket;99;47000031-99;black;20;1;26023027;S              ;65;8,44579E+12;NA;0;1;JACKET;SMART CASUAL                  ;COMPOSITION: 85% POLYESTER, 15% COTTON. LINING: 100% POLYESTER. COATING: 100% POLYURETHANE. POCKETS LINING: 84% POLYESTER, 16% COTTON.;MACHINE  WASH UP TO 30°C / 85ºF SHORT SPIN DRY|DO NOT BLEACH|DO NOT TUMBLE DRY|DO NOT IRON|DO NOT DRY CLEAN;CORE;CHINA;Faux leather, short design, rounded neck, long sleeve, two chest pockets with zippers, inner lining, inner pocket, the model is 187 cm tall and is wearing a size M.,, . NO TRANSLATION:  69,5';MANGO MAN                     ;SS23;JACKET .-- BRAKE;49,63;550;550;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000031_99.jpg|47000031_99_B3.jpg|47000031_99_D1.jpg|47000031_99_D2.jpg|47000031_99_D6.jpg|47000031_99_D8.jpg|47000031_99_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ;     ;     ;     ;     ;     ;69,5;     ;     ;U;4154;47000031-99;62102000;                                                                                                                                                      
MANGO          ;2022/11;47000031;47000031;40;Faux leather jacket;99;47000031-99;black;21;1;26023027;M              ;156;8,44579E+12;NA;0;1;JACKET;SMART CASUAL                  ;COMPOSITION: 85% POLYESTER, 15% COTTON. LINING: 100% POLYESTER. COATING: 100% POLYURETHANE. POCKETS LINING: 84% POLYESTER, 16% COTTON.;MACHINE  WASH UP TO 30°C / 85ºF SHORT SPIN DRY|DO NOT BLEACH|DO NOT TUMBLE DRY|DO NOT IRON|DO NOT DRY CLEAN;CORE;CHINA;Faux leather, short design, rounded neck, long sleeve, two chest pockets with zippers, inner lining, inner pocket, the model is 187 cm tall and is wearing a size M.,, . NO TRANSLATION:  69,5';MANGO MAN                     ;SS23;JACKET .-- BRAKE;49,63;550;550;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000031_99.jpg|47000031_99_B3.jpg|47000031_99_D1.jpg|47000031_99_D2.jpg|47000031_99_D6.jpg|47000031_99_D8.jpg|47000031_99_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ;     ;     ;     ;     ;     ;69,5;     ;     ;U;4154;47000031-99;62102000;                                                                                                                                                      
MANGO          ;2022/11;47000031;47000031;40;Faux leather jacket;99;47000031-99;black;22;1;26023027;L              ;158;8,44579E+12;NA;0;1;JACKET;SMART CASUAL                  ;COMPOSITION: 85% POLYESTER, 15% COTTON. LINING: 100% POLYESTER. COATING: 100% POLYURETHANE. POCKETS LINING: 84% POLYESTER, 16% COTTON.;MACHINE  WASH UP TO 30°C / 85ºF SHORT SPIN DRY|DO NOT BLEACH|DO NOT TUMBLE DRY|DO NOT IRON|DO NOT DRY CLEAN;CORE;CHINA;Faux leather, short design, rounded neck, long sleeve, two chest pockets with zippers, inner lining, inner pocket, the model is 187 cm tall and is wearing a size M.,, . NO TRANSLATION:  69,5';MANGO MAN                     ;SS23;JACKET .-- BRAKE;49,63;550;550;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000031_99.jpg|47000031_99_B3.jpg|47000031_99_D1.jpg|47000031_99_D2.jpg|47000031_99_D6.jpg|47000031_99_D8.jpg|47000031_99_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ;     ;     ;     ;     ;     ;69,5;     ;     ;U;4154;47000031-99;62102000;                                                                                                                                                      
MANGO          ;2022/11;47000031;47000031;40;Faux leather jacket;99;47000031-99;black;23;1;26023027;XL             ;75;8,44579E+12;NA;0;1;JACKET;SMART CASUAL                  ;COMPOSITION: 85% POLYESTER, 15% COTTON. LINING: 100% POLYESTER. COATING: 100% POLYURETHANE. POCKETS LINING: 84% POLYESTER, 16% COTTON.;MACHINE  WASH UP TO 30°C / 85ºF SHORT SPIN DRY|DO NOT BLEACH|DO NOT TUMBLE DRY|DO NOT IRON|DO NOT DRY CLEAN;CORE;CHINA;Faux leather, short design, rounded neck, long sleeve, two chest pockets with zippers, inner lining, inner pocket, the model is 187 cm tall and is wearing a size M.,, . NO TRANSLATION:  69,5';MANGO MAN                     ;SS23;JACKET .-- BRAKE;49,63;550;550;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000031_99.jpg|47000031_99_B3.jpg|47000031_99_D1.jpg|47000031_99_D2.jpg|47000031_99_D6.jpg|47000031_99_D8.jpg|47000031_99_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ;     ;     ;     ;     ;     ;69,5;     ;     ;U;4154;47000031-99;62102000;                                                                                                                                                      
MANGO          ;2022/11;47000031;47000031;40;Faux leather jacket;99;47000031-99;black;24;1;26023027;XXL            ;33;8,44579E+12;NA;0;1;JACKET;SMART CASUAL                  ;COMPOSITION: 85% POLYESTER, 15% COTTON. LINING: 100% POLYESTER. COATING: 100% POLYURETHANE. POCKETS LINING: 84% POLYESTER, 16% COTTON.;MACHINE  WASH UP TO 30°C / 85ºF SHORT SPIN DRY|DO NOT BLEACH|DO NOT TUMBLE DRY|DO NOT IRON|DO NOT DRY CLEAN;CORE;CHINA;Faux leather, short design, rounded neck, long sleeve, two chest pockets with zippers, inner lining, inner pocket, the model is 187 cm tall and is wearing a size M.,, . NO TRANSLATION:  69,5';MANGO MAN                     ;SS23;JACKET .-- BRAKE;49,63;550;550;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000031_99.jpg|47000031_99_B3.jpg|47000031_99_D1.jpg|47000031_99_D2.jpg|47000031_99_D6.jpg|47000031_99_D8.jpg|47000031_99_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ;     ;     ;     ;     ;     ;69,5;     ;     ;U;4154;47000031-99;62102000;                                                                                                                                                      
MANGO          ;2022/11;47000032;47000032;40;Faux-leather biker jacket;99;47000032-99;black;20;1;26023027;S              ;7;8,44579E+12;NA;0;1;JACKET;SMART CASUAL                  ;COMPOSITION: 85% POLYESTER, 15% COTTON. LINING: 100% POLYESTER. COATING: 100% POLYURETHANE. POCKETS LINING: 84% POLYESTER, 16% COTTON.;MACHINE  WASH UP TO 30°C / 85ºF SHORT SPIN DRY|DO NOT BLEACH|DO NOT TUMBLE DRY|DO NOT IRON|DO NOT DRY CLEAN;CORE;CHINA;Faux leather, short design, biker design, rounded neck, long sleeve, zip pockets on both sides, inner lining, inner pocket, zip fastening, the model is 187 cm tall and is wearing a size M.,, . NO TRANSLATION:  69,5';MANGO MAN                     ;SS23;JACKET .-- JOSENO2;49,63;550;550;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000032_99.jpg|47000032_99_B3.jpg|47000032_99_D1.jpg|47000032_99_D6.jpg|47000032_99_D8.jpg|47000032_99_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ;     ;     ;     ;     ;     ;69,5;     ;     ;U;4154;47000032-99;62102000;                                                                                                                                                      
MANGO          ;2022/11;47000032;47000032;40;Faux-leather biker jacket;CG                  ;47000032-CG;dark brown;20;204;115078043;S              ;7;8,44579E+12;NA;0;1;JACKET;SMART CASUAL                  ;COMPOSITION: 85% POLYESTER, 15% COTTON. LINING: 100% POLYESTER. COATING: 100% POLYURETHANE. POCKETS LINING: 84% POLYESTER, 16% COTTON.;MACHINE  WASH UP TO 30°C / 85ºF SHORT SPIN DRY|DO NOT BLEACH|DO NOT TUMBLE DRY|DO NOT IRON|DO NOT DRY CLEAN;CORE;CHINA;Faux leather, short design, biker design, rounded neck, long sleeve, zip pockets on both sides, inner lining, inner pocket, zip fastening, the model is 187 cm tall and is wearing a size M.,, . NO TRANSLATION:  69,5';MANGO MAN                     ;SS23;JACKET .-- JOSENO2;49,63;550;550;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000032_CG.jpg|47000032_CG_B3.jpg|47000032_CG_D1.jpg|47000032_CG_D6.jpg|47000032_CG_D8.jpg|47000032_CG_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ;     ;     ;     ;     ;     ;69,5;     ;     ;U;4154;47000032-CG;62102000;                                                                                                                                                      
MANGO          ;2022/11;47000032;47000032;40;Faux-leather biker jacket;99;47000032-99;black;21;1;26023027;M              ;16;8,44579E+12;NA;0;1;JACKET;SMART CASUAL                  ;COMPOSITION: 85% POLYESTER, 15% COTTON. LINING: 100% POLYESTER. COATING: 100% POLYURETHANE. POCKETS LINING: 84% POLYESTER, 16% COTTON.;MACHINE  WASH UP TO 30°C / 85ºF SHORT SPIN DRY|DO NOT BLEACH|DO NOT TUMBLE DRY|DO NOT IRON|DO NOT DRY CLEAN;CORE;CHINA;Faux leather, short design, biker design, rounded neck, long sleeve, zip pockets on both sides, inner lining, inner pocket, zip fastening, the model is 187 cm tall and is wearing a size M.,, . NO TRANSLATION:  69,5';MANGO MAN                     ;SS23;JACKET .-- JOSENO2;49,63;550;550;0;0;0;0;                                                                                          ;0;0;0;0;        ;47000032_99.jpg|47000032_99_B3.jpg|47000032_99_D1.jpg|47000032_99_D6.jpg|47000032_99_D8.jpg|47000032_99_R.jpg|                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ;     ;     ;     ;     ;     ;69,5;     ;     ;U;4154;47000032-99;62102000;                                                                                                                                                      
